web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,image
"1777053257-118","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Hotel Sigiriya Kele","Scored 7.9","7.9","","Located in Sigiriya, 1.4 miles from Sigiriya Rock, Hotel Sigiriya Kele features a terrace and views of the pool. Featuring a garden, the 3-star hotel has air-conditioned rooms with a private bathroom....","· 680 reviews","Opens in new window","Sigiriya","Show prices","Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/417193543.webp?k=6eae9d6322f1b63ee73d65ab210c33201a9b04b6467c908560ebd88d014756d9&o="
"1777053257-119","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","River Retreat Sigiriya","Scored 7.9","7.9","Value for money 8.8","Offering river views, River Retreat Sigiriya in Sigiriya features accommodations and a garden. This property offers access to a balcony and free private parking.","· 212 reviews","Opens in new window","Sigiriya","Show prices","Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/109376848.webp?k=c4b19f122e75c257516ef32b3bffb27c7753e8f4f8501503d0da32de5092bcff&o="
"1777053257-120","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sigiri Lanka Resort","Scored 7.9","7.9","","Located in Sigiriya, within a 17-minute walk of Sigiriya Rock and 2 miles of Pidurangala Rock, Sigiri Lanka Resort has accommodations with a terrace as well as free private parking for guests who...","· 83 reviews","Opens in new window","Sigiriya","Show prices","Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/589819277.webp?k=9f83a5772da84bbc74984a1abc7120fce3c04a6843f31231bebceca12629f63f&o="
"1777053257-121","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Near The Canal Homstay","Scored 7.5","7.5","","Offering garden views, Near The Canal Homstay in Sigiriya features accommodations and a garden. This homestay offers free private parking, bicycle parking, and free Wifi.","· 220 reviews","Opens in new window","Sigiriya","Show prices","Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/739691834.webp?k=318304adb0d904f33646b0a343083df519941967b785729cd70791dc511d1880&o="
"1777053257-122","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Heritage Rangiri Villa","Scored 7.3","7.3","","Located in Dambulla, 12 miles from Sigiriya Rock, Heritage Rangiri Villa has accommodations with a garden, free private parking, a shared lounge and a terrace.","· 195 reviews","Opens in new window","Dambulla","Show prices","Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/469841414.webp?k=5678b8b2b99fe04510e456642f38ed19c15eec82e376af0bae6e5a4fe37e2c10&o="
"1777053257-123","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Flower Garden Eco Village","Scored 6.9","6.9","","Located 1.1 mi from Sigiriya Rock in Sigiriya, Flower Garden Eco Village features a restaurant, bar and free WiFi. Free private parking is available on site.","· 169 reviews","Opens in new window","Sigiriya","Show prices","Review score","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/202847196.webp?k=f37503594730e67810dad9ff13fa61c73254bc7782a23db2d05849d45df45efa&o="
"1777053257-124","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Heritage Dambulla By Ceylon Hotels Corporation","Scored 4.5","4.5","","Located in Dambulla, 12 miles from Sigiriya Rock, Heritage Dambulla By Ceylon Hotels Corporation has accommodations with a garden, free private parking, a restaurant and a bar.","· 6 reviews","Opens in new window","Dambulla","Show prices","Review score","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/733869268.webp?k=12197c3bd9761a49ff05087ff1bd64fea42a4f938a1c3a157b21acd7b51954f2&o="
"1777053257-125","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Lotus Inn Tourist Resort","Scored 2.3","2.3","","12 miles from Sigiriya Rock in Dambulla, Lotus Inn Tourist Resort offers accommodations with access to a hot tub. With mountain views, this accommodation features a patio.","· 26 reviews","Opens in new window","Dambulla","Show prices","Review score","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/595713917.webp?k=e6c8228f03f459e12b2c1faf90264b09cac7d06992af098ef87affb1a7b31964&o="
"1777053257-126","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Shan Villa Dambulla","","","","Shan Villa Dambulla is located in Dambulla, just 12 miles from Sigiriya Rock and 13 miles from Pidurangala Rock. This property offers access to a balcony and free private parking.","","Opens in new window","Dambulla","Show prices","","Show on map","New to Booking.com","https://cf.bstatic.com/xdata/images/hotel/square600/825896959.webp?k=b828d263abb160f44a634bfbed83dc3164a7625e187e2732871ce22de4034677&o="
"1777053257-127","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","OKI Nature Resort","","","","Featuring a garden, terrace and views of garden, OKI Nature Resort is located in Dambulla, 12 miles from Sigiriya Rock.","","Opens in new window","Dambulla","Show prices","","Show on map","New to Booking.com","https://cf.bstatic.com/xdata/images/hotel/square600/834801771.webp?k=dd7e994a3af740f4aad5117115e6cb16c3c1f3320e3b7af6fe886591a3277e7a&o="
"1777053257-128","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Niwasa Habarana","Scored 10","10","Value for money 10","Located in Habarana, 6.3 miles from Pidurangala Rock, Niwasa Habarana provides accommodations with a garden, free private parking and a restaurant.","· 1 review","Opens in new window","Habarana","Show prices","Exceptional","Show on map","New to Booking.com","https://cf.bstatic.com/xdata/images/hotel/square600/841585014.webp?k=c25a4ff4fcb39185185ffe7065ecffd17f60fcc5600cc4119c00393208000436&o="
"1777053257-129","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Rock View Homestay","","","","6.7 miles from Pidurangala Rock in Habarana, Rock View Homestay provides accommodations with access to spa facilities.","","Opens in new window","Habarana","Show prices","","Show on map","New to Booking.com","https://cf.bstatic.com/xdata/images/hotel/square600/832260716.webp?k=1a7a31cabc27d8ae8b53da9c1b28f04a70efb8ed48796ef543ce81faa7b0e508&o="
"1777053257-130","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Pearl Guest House","Scored 9.5","9.5","Value for money 9.4","Located in Dambulla, 12 miles from Sigiriya Rock, Pearl Guest House provides accommodations with a garden, free private parking and a terrace.","· 4 reviews","Opens in new window","Dambulla","Show prices","Exceptional","Show on map","New to Booking.com","https://cf.bstatic.com/xdata/images/hotel/square600/813664409.webp?k=1d21c457266bf45dc0cd8888414898adfc2f2164aed2d0b187e992db540fbd90&o="
"1777053257-131","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Elephant Path by Alpine Resorts","Scored 9.7","9.7","Value for money 10","Located in Habarana, 6.5 miles from Pidurangala Rock, Elephant Path by Alpine Resorts has accommodations with a garden, free private parking, a terrace and a restaurant.","· 3 reviews","Opens in new window","Habarana","Show prices","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/803373653.webp?k=2450e353f00659c004aed4a233cc0b197c73b7e4e7ab3941b75139cc0f7adac5&o="
"1777053257-132","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Dream Haven","Scored 10","10","Value for money 10","Featuring free Wifi, private parking, and a garden, the recently renovated property Dream Haven offers accommodations in Dambulla, 12 miles from Sigiriya Rock and 13 miles from Pidurangala Rock.","· 1 review","Opens in new window","Dambulla","Show prices","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/809683768.webp?k=15b8eb89ce732f6a2f502f964544f830a2319f01264cb221c35edf74f3811602&o="
"1777053257-133","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sunshine Resort LTD","Scored 9.0","9.0","Value for money 10","Sunshine Resort LTD is located in Sigiriya, 2.4 miles from Pidurangala Rock and 7.8 miles from The Forgotten Temple Kaludiya Pokuna.","· 3 reviews","Opens in new window","Sigiriya","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/702692990.webp?k=954ce84eca12747befc24f74ca5f5a9c92ff697a883c21bf61827bb4ce69f354&o="
"1777053257-134","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Home Stay by 98","Scored 8.7","8.7","Value for money 10","Featuring a garden, Home Stay by 98 offers accommodations in Dambulla. This homestay features free private parking, bicycle parking, and free Wifi.","· 3 reviews","Opens in new window","Dambulla","Show prices","Excellent","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/782346728.webp?k=3db99d6c8a5efc9ad9d4924802ed9d0d2b2d877286a16ab2f6b4979d3458cfe2&o="
"1777053257-135","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sigiri Yahana","Scored 10","10","Value for money 10","Located in Sigiriya, a 14-minute walk from Sigiriya Rock, Sigiri Yahana provides accommodations with a garden, free private parking, a terrace and a restaurant.","· 1 review","Opens in new window","Sigiriya","Show prices","Exceptional","Show on map","New to Booking.com","https://cf.bstatic.com/xdata/images/hotel/square600/833309204.webp?k=54e94a3c486d69f89757c6bf2705aab6327132d6706a96b785961b48c35ee707&o="
"1777053257-136","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sigiri Dream Homestay & Wellness","Scored 9.0","9.0","Value for money 10","A 18-minute walk from Sigiriya Rock in Sigiriya, Sigiri Dream Homestay & Wellness features accommodations with access to spa facilities. With garden views, this accommodation offers a terrace.","· 2 reviews","Opens in new window","Sigiriya","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/815392686.webp?k=afa10d06c32f19254d010aaf61cbc453cd7589f4c0961895e72c8f6b8032f20a&o="
"1777053257-137","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Peek & Pick Villa","","","","Peek & Pick Villa enjoys a location in Meda-Ela, 6.9 miles from Pidurangala Rock and 7.3 miles from Sigiriya Rock. This property offers access to a terrace and free private parking.","","Opens in new window","Meda-Ela","Show prices","","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/717766532.webp?k=28988a1d05f0cb92af29d3dfe6f4fec6ba67e11e9b744fa0bca18c76ea6d2ad8&o="
