web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,image
"1777056365-26","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Sunbreeze Guest House","Scored 9.3","9.3","Value for money 9.1","Providing a garden, Sunbreeze Guest House features accommodations in Trincomalee. This property offers access to a balcony, free private parking, and free Wifi.","· 51 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/715621232.webp?k=de9e1f4cb30b738232b62b1efe5d6255b4aeb704de0bb64409c058ba739111dd&o="
"1777056365-27","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","US Cabanas","Scored 9.3","9.3","Value for money 9.1","Located in Nilaveli, a 13-minute walk from Nilaveli Beach, US Cabanas provides accommodations with an outdoor swimming pool, free private parking, a garden and a restaurant.","· 49 reviews","Opens in new window","Nilaveli","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/709560699.webp?k=26cc6b9bc966b58b802406b5e3f7eb2dfd966a01588a80e3fcb0f729f15deef9&o="
"1777056365-28","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","RKM Hotel Uppuveli","Scored 9.3","9.3","Value for money 9.5","Offering free bikes, RKM Hotel Uppuveli features accommodations in Trincomalee. This property offers access to a terrace, free private parking, and free Wifi.","· 20 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/803790613.webp?k=34b71cd9cc30bd5077ea5f5255cab266012236cbc5fe8b67af5e2bbc2f46a07d&o="
"1777056365-29","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Preni Guest","Scored 9.3","9.3","Value for money 9.5","Preni Guest offers accommodations in Trincomalee, a 6-minute walk from Uppuveli beach and 2.5 miles from Kanniya Hot Springs. This property offers access to a terrace and free private parking.","· 14 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/727844941.webp?k=3ca877a91f2bad189a94ed0cd1ab1d0a218ee3293e76faa996fb4ee55830ac1e&o="
"1777056365-30","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","C Beyond Nilaveli","Scored 9.2","9.2","Value for money 8.6","Featuring free WiFi, C Beyond Nilaweli offers accommodations in Nilaveli. The property overlooks a large natural pond and is located 12 mi from Trincomalee. Guests can enjoy the on-site restaurant.","· 318 reviews","Opens in new window","Nilaveli","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/524097939.webp?k=330593896ad83d4f1d12b6ca861976b33723f1b8b379775e766bf2117bb93f4a&o="
"1777056365-31","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Coastal Heaven Villa","Scored 9.2","9.2","Value for money 9.2","Coastal Heaven Villa in Trincomalee provides accommodations with massage services, a garden, and a shared lounge. This guest house offers air-conditioned accommodations with a terrace.","· 88 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/708733376.webp?k=8b7ae202ec32bca9d6ddf1a242e070490da1bac5e8baf3442a1197b799b12f59&o="
"1777056365-32","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Pearl Bungalow Trincomalee","Scored 9.2","9.2","Value for money 9.5","Providing garden views, Pearl Bungalow Trincomalee in Trincomalee offers accommodations, a garden, and a shared lounge. This guest house features free private parking and a 24-hour front desk.","· 240 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/343507657.webp?k=cdf73d8639ee39ab8d785780f327957de44beba2e6660f107e4187f3c374a50e&o="
"1777056365-33","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Ravana Vintage Villa","Scored 9.2","9.2","Value for money 9.8","Located in Nilaveli, a 12-minute walk from Nilaveli Beach, Ravana Vintage Villa provides accommodations with a garden, free private parking and a terrace.","· 23 reviews","Opens in new window","Nilaveli","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/850240267.webp?k=bb396b15f85673788fadde1f8be9875d346cfea4c9540f13bc83cab749b8856e&o="
"1777056365-34","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Nongu Home","Scored 9.2","9.2","Value for money 9.2","Nongu Home is a recently renovated guest house in Trincomalee near Uppuveli beach. This guest house offers air-conditioned accommodations with a terrace and free Wifi.","· 208 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/533162639.webp?k=32c2d910092ea3b025918b2363e44e5b2cccdc4d3735ceff2138731241b27c31&o="
"1777056365-35","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","JEYs Place","Scored 9.2","9.2","Value for money 9.3","JEYs Place in Nilaveli provides accommodations with a garden and a shared lounge. This property offers access to a terrace, free private parking, and free Wifi.","· 105 reviews","Opens in new window","Nilaveli","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/539200028.webp?k=efe92dc7fc96fa6a3cd358b3b3c5ced7a9cba83769253af818a68e64e6d85111&o="
"1777056365-36","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Capital Trincomalee","Scored 9.2","9.2","Value for money 9.3","Located in Trincomalee, Capital Trincomalee offers beachfront accommodations a 2-minute walk from Uppuveli beach and provides facilities like a terrace, a restaurant and a bar.","· 89 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/681405413.webp?k=d30dae086d5407248251be452c198b0e3f22e825c837216afa09e326e8ae5ef1&o="
"1777056365-37","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Akash Premium Hotel","Scored 9.2","9.2","Value for money 9.0","Located in Nilaveli, a 4-minute walk from Nilaveli Beach, Akash Premium Hotel provides accommodations with a garden, free private parking and a shared lounge.","· 14 reviews","Opens in new window","Nilaveli","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/701518879.webp?k=e458f8fede1489cd969af2d4f728e84dbc69bde5ea183f5b8e4f71b0f01d1cf1&o="
"1777056365-38","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Hilton Cottage","Scored 9.2","9.2","Value for money 9.4","Hilton Cottage offers free bikes and accommodations with a kitchen in Trincomalee, 3.4 miles from Trincomalee Railway Station.","· 276 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/681401043.webp?k=d2a8a3d258939520294178523ccdae76285bec2c82a90e273afb8568db20f5e3&o="
"1777056365-39","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","TRINCO VISTARA GUEST House APARTMENT","Scored 9.2","9.2","Value for money 9.1","TRINCO VISTARA GUEST House APARTMENT enjoys a location in Trincomalee, a 17-minute walk from Uppuveli beach and 0.8 miles from Trincomalee Railway Station.","· 54 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/589810654.webp?k=c00b6ed3ae3bf1f523c8ae86558a0568b9bb44d6b2ff08ec6c033c760aef5971&o="
"1777056365-40","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trikon Villaa","Scored 9.2","9.2","Value for money 9.2","Trikon Villaa in Trincomalee provides accommodations with a garden and a shared lounge. This guest house provides free private parking, a shared kitchen, and free Wifi.","· 10 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/770880333.webp?k=60a28a796cae65ee4df6009a411a73bc5e14172116e4011657346060a8b0ac88&o="
"1777056365-41","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Adaar","Scored 9.1","9.1","Value for money 8.9","Located in Trincomalee, 4.1 miles from Pigeon Island National Park, Adaar provides accommodations with an outdoor swimming pool, free private parking, a fitness center and a garden.","· 116 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/584320800.webp?k=5439aaa1761e4b90a6384f82e477e174c8172d228d773322768f7a58b5f1ff9a&o="
"1777056365-42","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Uppuveli Beach by DSK","Scored 9.1","9.1","Location 9.4","Facing the beachfront, Uppuveli Beach by DSK offers 5-star accommodations in Trincomalee and features free bikes, outdoor swimming pool and fitness center.","· 317 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/697606629.webp?k=e755a5018500003c878fac21bc462566674e45b4ab7323140490fa0f83bfdc8e&o="
"1777056365-43","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Amaranthe Bay Resort & Spa","Scored 9.1","9.1","Value for money 8.6","Offering an outdoor swimming pool and a spa and wellness center, Amaranthe Bay Resort & Spa is located just 3.1 mi north of the Trincomalee town on the beautiful East Coast of Sri Lanka.","· 373 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/46093453.webp?k=0dacd7e1894ee1d5bfbb6244794c5482e32bf5b31e998ba170700f4d7c71fdd1&o="
"1777056365-44","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","The Coastal Hotel","Scored 9.1","9.1","Value for money 8.9","Located in Trincomalee, a few steps from Nilaveli Beach, The Coastal Hotel provides accommodations with a garden, free private parking, a private beach area and a shared lounge.","· 26 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/478372390.webp?k=c1d807ad6693e428c3ff0094f1db8b8d68192ca56f94b01738d4344df90f90be&o="
"1777056365-45","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Diyash Beach Hotel","Scored 9.1","9.1","Value for money 9.4","Located in Trincomalee, a few steps from Uppuveli beach, Trinco Diyash Beach Hotel has accommodations with a terrace, free private parking and a restaurant.","· 30 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/738836876.webp?k=d68524051e5ee6ea2663bd9f88559d9e32f46a88a8e729420e63520dd8d29c72&o="
"1777056365-46","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","The White House","Scored 9.1","9.1","Value for money 9.3","Offering inner courtyard views, The White House in Trincomalee provides accommodations, a garden, and a shared lounge.","· 299 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/469552568.webp?k=3f5974ceabb60ebbf839dab404448facc4de6bae21d3f1abb78855fc17b5b4da&o="
"1777056365-47","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Dila Beach Resort","Scored 9.1","9.1","Value for money 9.3","Located in Trincomalee, a 3-minute walk from Uppuveli beach, Dila Beach Resort provides accommodations with a garden, free private parking and a terrace.","· 25 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/697937811.webp?k=1f760a5cfd0fa7785f9ce64020706e88d7b7c163b6ee44daca574f1a67210a68&o="
